instance_name,instance_size,solver,total_distance,total_time,num_vehicles,feasible_solution
cvrp-0-rj-108,3872,qrp_sweep,5508.5827,24.363897633971646,132,True
cvrp-0-rj-106,4211,qrp_sweep,5756.657,26.830771032953635,140,True
cvrp-0-rj-90,4273,qrp_sweep,5853.4836,27.36855528014712,143,True
cvrp-0-rj-92,4436,qrp_sweep,6258.1254,28.335263608954847,149,True
cvrp-0-rj-99,4642,qrp_sweep,6222.5664,30.600251734023914,156,True
cvrp-0-rj-117,4486,qrp_sweep,6036.3763,27.861818288918585,150,True
cvrp-0-rj-104,3440,qrp_sweep,4905.382,21.695134765002877,118,True
cvrp-0-rj-118,4617,qrp_sweep,6355.8607,29.538002663990483,159,True
cvrp-0-rj-98,4350,qrp_sweep,6076.2515,27.241486357990652,148,True
cvrp-0-rj-109,4005,qrp_sweep,5333.5138,25.020499204983935,133,True
cvrp-0-rj-119,4126,qrp_sweep,5694.4666,25.92379984096624,140,True
cvrp-0-rj-101,3564,qrp_sweep,4984.0163,22.38727398379706,121,True
cvrp-0-rj-112,4179,qrp_sweep,5667.1808,26.30316408118233,141,True
cvrp-0-rj-91,4493,qrp_sweep,6186.6357,124.36165257100947,153,True
cvrp-0-rj-110,3641,qrp_sweep,5034.8849,22.993762077996507,125,True
cvrp-0-rj-113,4691,qrp_sweep,6366.4289,29.441902616992593,156,True
cvrp-0-rj-114,4497,qrp_sweep,6139.6157,28.242619963129982,149,True
cvrp-1-rj-99,8411,kmeans_greedy,13362.9424,55.65245925192721,258,True
cvrp-1-rj-115,8212,kmeans_greedy,13215.9484,54.16503102798015,253,True
cvrp-1-rj-110,6561,kmeans_greedy,10938.1957,43.54062783299014,202,True
cvrp-1-rj-116,7224,kmeans_greedy,11692.5141,47.56362546607852,222,True
cvrp-1-rj-108,7047,kmeans_greedy,11509.9654,100.91892199590802,219,True
cvrp-1-rj-101,6433,kmeans_greedy,10545.478,42.100408668862656,200,True
cvrp-1-rj-119,7365,kmeans_greedy,11939.8786,48.67728757299483,230,True
cvrp-1-rj-113,8196,kmeans_greedy,13014.231,54.77574078110047,253,True
cvrp-1-rj-98,8018,kmeans_greedy,12859.3172,52.838972370140254,247,True
cvrp-1-rj-100,7441,kmeans_greedy,11873.505,48.68591083702631,232,True
cvrp-1-rj-97,6438,kmeans_greedy,10554.3666,134.0415775270667,200,True
cvrp-1-rj-112,7551,kmeans_greedy,11999.5839,50.105259272037074,232,True
cvrp-1-rj-111,7811,kmeans_greedy,12572.1512,52.04020914598368,242,True
cvrp-1-rj-103,8412,kmeans_greedy,13266.4823,55.69964212505147,261,True
cvrp-1-rj-114,7863,kmeans_greedy,12690.304,52.06129514006898,240,True
cvrp-1-rj-93,7829,kmeans_greedy,12563.2812,51.941399617120624,242,True
cvrp-1-rj-102,6774,kmeans_greedy,10768.6379,44.494553060038015,207,True
cvrp-1-rj-107,6752,kmeans_greedy,11092.3764,43.84537638002075,209,True
cvrp-1-rj-106,7689,kmeans_greedy,12210.9155,50.424973614979535,240,True
cvrp-1-rj-104,6287,kmeans_greedy,10429.2203,41.21523196995258,196,True
cvrp-1-rj-94,7142,kmeans_greedy,11432.4645,46.66113196499646,220,True
cvrp-1-rj-118,8254,kmeans_greedy,12867.0463,54.32460514479317,254,True
cvrp-1-rj-109,7300,kmeans_greedy,11990.8182,142.1049835968297,225,True
cvrp-1-rj-95,6288,kmeans_greedy,10357.412,41.43443050701171,194,True
cvrp-1-rj-90,7534,kmeans_greedy,11855.3835,49.63652851595543,231,True
cvrp-1-rj-105,8389,kmeans_greedy,13049.3507,55.21515151183121,258,True
cvrp-1-rj-117,8245,kmeans_greedy,12887.6627,54.833848683862016,256,True
cvrp-1-rj-92,7971,kmeans_greedy,12615.4521,53.16376622300595,245,True
cvrp-1-rj-96,7499,kmeans_greedy,11895.9446,49.33499687816948,230,True
cvrp-1-rj-91,7999,kmeans_greedy,12588.8575,52.574043795932084,246,True
cvrp-1-rj-99,8411,qrp_sweep,12185.0653,53.654157024109736,272,True
cvrp-1-rj-115,8212,qrp_sweep,11942.7521,50.57260642782785,265,True
cvrp-1-rj-110,6561,qrp_sweep,9734.3478,40.828162412159145,213,True
cvrp-1-rj-116,7224,qrp_sweep,10415.5257,44.21394106093794,230,True
cvrp-1-rj-108,7047,qrp_sweep,10316.0147,43.39570565614849,228,True
cvrp-1-rj-101,6433,qrp_sweep,9533.3191,39.64626988302916,210,True
cvrp-1-rj-119,7365,qrp_sweep,10860.1466,45.309379641897976,239,True
cvrp-1-rj-113,8196,qrp_sweep,11828.7818,50.38252366310917,264,True
cvrp-1-rj-98,8018,qrp_sweep,11568.8941,48.80409884895198,254,True
cvrp-1-rj-100,7441,qrp_sweep,10853.7438,127.91479235305451,244,True
cvrp-1-rj-97,6438,qrp_sweep,9570.1653,39.80867061787285,213,True
cvrp-1-rj-112,7551,qrp_sweep,10965.2644,46.34893848281354,243,True
cvrp-1-rj-111,7811,qrp_sweep,11346.118,48.257618790026754,254,True
cvrp-1-rj-103,8412,qrp_sweep,11853.5639,51.9624186179135,270,True
cvrp-1-rj-114,7863,qrp_sweep,11582.6156,47.997351319063455,251,True
cvrp-1-rj-93,7829,qrp_sweep,11385.3934,151.7089498480782,254,True
cvrp-1-rj-102,6774,qrp_sweep,10062.4166,42.42013677605428,222,True
cvrp-1-rj-107,6752,qrp_sweep,9852.8204,42.00882847211324,220,True
cvrp-1-rj-106,7689,qrp_sweep,11054.3095,47.36068432498723,250,True
cvrp-1-rj-104,6287,qrp_sweep,9432.7332,39.28169353795238,209,True
cvrp-1-rj-94,7142,qrp_sweep,10497.513,44.18129901611246,231,True
cvrp-1-rj-118,8254,qrp_sweep,11942.435,51.01906557404436,270,True
cvrp-1-rj-109,7300,qrp_sweep,10703.3966,45.035549751948565,236,True
cvrp-1-rj-95,6288,qrp_sweep,9331.3332,38.77445297013037,206,True
cvrp-1-rj-90,7534,qrp_sweep,10867.9637,47.673596190987155,241,True
cvrp-1-rj-105,8389,qrp_sweep,11948.8803,51.72221203800291,268,True
cvrp-1-rj-117,8245,qrp_sweep,11767.7587,50.8903801550623,268,True
cvrp-1-rj-92,7971,qrp_sweep,11399.5004,48.934292410034686,257,True
cvrp-1-rj-96,7499,qrp_sweep,10760.0042,46.286175596062094,242,True
cvrp-1-rj-91,7999,qrp_sweep,11503.345,49.49315632903017,257,True
cvrp-2-rj-112,2236,kmeans_greedy,3567.5584,14.587616217788309,69,True
cvrp-2-rj-111,2222,kmeans_greedy,3668.0907,14.203251190017909,70,True
cvrp-2-rj-102,1951,kmeans_greedy,3321.3561,12.670705328928307,62,True
cvrp-2-rj-113,2300,kmeans_greedy,3671.2658,15.11373106809333,71,True
cvrp-2-rj-106,2220,kmeans_greedy,3618.8881,14.4202772739809,68,True
cvrp-2-rj-118,2386,kmeans_greedy,3726.1244,15.420081924181432,73,True
cvrp-2-rj-105,2368,kmeans_greedy,3771.9522,15.498137410962954,73,True
cvrp-2-rj-103,2417,kmeans_greedy,3936.1913,15.726085822097957,76,True
cvrp-2-rj-94,2114,kmeans_greedy,3369.2197,13.527759309858084,64,True
cvrp-2-rj-98,2291,kmeans_greedy,3612.4835,14.691312257898971,70,True
cvrp-2-rj-97,1809,kmeans_greedy,2948.8474,11.623907282948494,56,True
cvrp-2-rj-117,2361,kmeans_greedy,3725.8787,15.260026310104877,73,True
cvrp-2-rj-99,2396,kmeans_greedy,3915.0641,15.566793927922845,75,True
cvrp-2-rj-104,1880,kmeans_greedy,2998.9039,11.75897718500346,58,True
cvrp-2-rj-107,1971,kmeans_greedy,3146.6575,12.579013664042577,60,True
cvrp-2-rj-110,1903,kmeans_greedy,3116.2017,12.100244969828054,58,True
cvrp-2-rj-108,1966,kmeans_greedy,3154.6728,12.971280554076657,61,True
cvrp-2-rj-92,2438,kmeans_greedy,3871.7226,15.878373602870852,74,True
cvrp-2-rj-115,2343,kmeans_greedy,3799.2866,15.067048638826236,72,True
cvrp-2-rj-101,1905,kmeans_greedy,3184.5908,12.1727526539471,60,True
cvrp-2-rj-100,2146,kmeans_greedy,3471.085,13.771741478005424,66,True
cvrp-2-rj-96,2160,kmeans_greedy,3577.2181,13.924076657975093,67,True
cvrp-2-rj-109,2028,kmeans_greedy,3321.7098,13.024117618100718,64,True
cvrp-2-rj-116,2125,kmeans_greedy,3420.5625,13.66855321219191,67,True
cvrp-2-rj-91,2288,kmeans_greedy,3564.0873,15.762841389048845,72,True
cvrp-2-rj-95,1764,kmeans_greedy,2939.0276,11.767748431069776,54,True
cvrp-2-rj-119,2219,kmeans_greedy,3554.3033,14.652862149989232,70,True
cvrp-2-rj-114,2313,kmeans_greedy,3709.8586,15.17061103018932,72,True
cvrp-2-rj-93,2333,kmeans_greedy,3727.0913,15.261914957081899,72,True
cvrp-2-rj-90,2197,kmeans_greedy,3600.416,13.880544365849346,68,True
cvrp-2-rj-112,2236,qrp_sweep,3071.7486,13.785274896072224,78,True
cvrp-2-rj-111,2222,qrp_sweep,3271.001,14.477190766949207,84,True
cvrp-2-rj-102,1951,qrp_sweep,2964.846,12.67821839894168,73,True
cvrp-2-rj-113,2300,qrp_sweep,3252.0182,14.351765505969524,80,True
cvrp-2-rj-106,2220,qrp_sweep,3144.747,14.212002284824848,80,True
cvrp-2-rj-118,2386,qrp_sweep,3323.1225,15.002966108964756,84,True
cvrp-2-rj-105,2368,qrp_sweep,3295.3919,15.22178216301836,84,True
cvrp-2-rj-103,2417,qrp_sweep,3472.1393,15.692335470812395,87,True
cvrp-2-rj-94,2114,qrp_sweep,2848.4408,12.93593842512928,72,True
cvrp-2-rj-98,2291,qrp_sweep,3126.803,14.462575408862904,80,True
cvrp-2-rj-97,1809,qrp_sweep,2690.1152,11.794126072898507,68,True
cvrp-2-rj-117,2361,qrp_sweep,3145.1271,14.758554970147088,81,True
cvrp-2-rj-99,2396,qrp_sweep,3381.5815,15.426832838915288,87,True
cvrp-2-rj-104,1880,qrp_sweep,2757.4521,12.09434497100301,70,True
cvrp-2-rj-107,1971,qrp_sweep,2842.1323,12.770793336909264,73,True
cvrp-2-rj-110,1903,qrp_sweep,2723.7066,12.247416405938566,70,True
cvrp-2-rj-108,1966,qrp_sweep,2881.9896,12.791946053970605,73,True
cvrp-2-rj-92,2438,qrp_sweep,3366.6581,15.419803582131863,85,True
cvrp-2-rj-115,2343,qrp_sweep,3375.1825,14.595811497885734,83,True
cvrp-2-rj-101,1905,qrp_sweep,2946.7322,12.710096970200539,75,True
cvrp-2-rj-100,2146,qrp_sweep,2970.7202,13.552561938064173,77,True
cvrp-2-rj-96,2160,qrp_sweep,3175.9449,89.99886569590308,79,True
cvrp-2-rj-109,2028,qrp_sweep,2920.1247,12.734129603020847,72,True
cvrp-2-rj-116,2125,qrp_sweep,2977.9496,13.26901255780831,75,True
cvrp-2-rj-91,2288,qrp_sweep,3246.8864,14.582396378973499,84,True
cvrp-2-rj-95,1764,qrp_sweep,2597.6479,11.482444850960746,65,True
cvrp-2-rj-119,2219,qrp_sweep,3199.4288,14.256501419935375,83,True
cvrp-2-rj-114,2313,qrp_sweep,3174.474,14.50162909203209,81,True
cvrp-2-rj-93,2333,qrp_sweep,3279.6097,14.685547390021384,82,True
cvrp-2-rj-90,2197,qrp_sweep,3143.4283,13.870606207055971,80,True
cvrp-3-rj-90,5858,kmeans_greedy,3568.5856,40.13065460207872,182,True
cvrp-3-rj-102,5185,kmeans_greedy,3205.4081,35.0513690430671,159,True
cvrp-3-rj-109,5462,kmeans_greedy,3329.2292,36.96266246098094,168,True
cvrp-3-rj-105,6557,kmeans_greedy,4032.1584,63.90368450107053,202,True
cvrp-3-rj-97,4984,kmeans_greedy,3059.1318,33.62680100905709,153,True
cvrp-3-rj-96,5886,kmeans_greedy,3587.5232,40.34801234002225,181,True
cvrp-3-rj-112,5768,kmeans_greedy,3505.1016,38.845101631945,177,True
cvrp-3-rj-110,5087,kmeans_greedy,3129.3602,35.616303944028914,157,True
cvrp-3-rj-117,6360,kmeans_greedy,3856.221,43.86818500701338,197,True
cvrp-3-rj-113,6512,kmeans_greedy,3971.4353,44.231900681043044,201,True
cvrp-3-rj-92,6085,kmeans_greedy,3646.5526,41.118724565953016,184,True
cvrp-3-rj-98,6105,kmeans_greedy,3698.9372,41.246781741967425,188,True
cvrp-3-rj-107,5269,kmeans_greedy,3307.4741,35.944377006962895,164,True
cvrp-3-rj-99,6397,kmeans_greedy,3868.6336,43.69647443899885,196,True
cvrp-3-rj-91,5924,kmeans_greedy,3518.6401,39.5410306181293,184,True
cvrp-3-rj-100,5857,kmeans_greedy,3612.1662,39.37116711400449,179,True
cvrp-3-rj-116,5454,kmeans_greedy,3390.646,36.66374311409891,169,True
cvrp-3-rj-104,4941,kmeans_greedy,3041.0817,33.3685235879384,152,True
cvrp-3-rj-111,6109,kmeans_greedy,3722.5083,78.81028080591932,189,True
cvrp-3-rj-108,5365,kmeans_greedy,3315.1533,36.25859639700502,165,True
cvrp-3-rj-114,6249,kmeans_greedy,3877.6421,42.574056705925614,195,True
cvrp-3-rj-95,4821,kmeans_greedy,3037.1372,32.53890011180192,151,True
cvrp-3-rj-118,6270,kmeans_greedy,3804.9832,43.316449461039156,194,True
cvrp-3-rj-115,6314,kmeans_greedy,3874.904,42.97409270587377,196,True
cvrp-3-rj-119,5610,kmeans_greedy,3426.2044,37.88646335504018,171,True
cvrp-3-rj-103,6538,kmeans_greedy,3924.7171,44.88550838897936,201,True
cvrp-3-rj-93,6263,kmeans_greedy,3804.0262,42.2219993469771,191,True
cvrp-3-rj-101,4951,kmeans_greedy,3107.1493,33.63808446493931,152,True
cvrp-3-rj-106,5887,kmeans_greedy,3676.4781,40.10168011998758,182,True
cvrp-3-rj-94,5565,kmeans_greedy,3415.0488,37.371315244119614,171,True
cvrp-3-rj-90,5858,qrp_sweep,3264.0357,37.16430590697564,193,True
cvrp-3-rj-102,5185,qrp_sweep,2865.0422,32.975767750060186,168,True
cvrp-3-rj-109,5462,qrp_sweep,3024.6216,35.163943277904764,178,True
cvrp-3-rj-105,6557,qrp_sweep,3655.5753,66.71758963004686,213,True
cvrp-3-rj-97,4984,qrp_sweep,2813.0749,31.861115889856592,165,True
cvrp-3-rj-96,5886,qrp_sweep,3260.8118,37.548960498999804,191,True
cvrp-3-rj-112,5768,qrp_sweep,3181.4854,36.918655317043886,190,True
cvrp-3-rj-110,5087,qrp_sweep,2825.3835,33.044122508959845,169,True
cvrp-3-rj-117,6360,qrp_sweep,3460.092,39.97320802509785,206,True
cvrp-3-rj-113,6512,qrp_sweep,3560.3895,41.5996784940362,212,True
cvrp-3-rj-92,6085,qrp_sweep,3297.1356,38.59297725977376,196,True
cvrp-3-rj-98,6105,qrp_sweep,3380.6606,38.60652183089405,198,True
cvrp-3-rj-107,5269,qrp_sweep,2962.0082,33.96697348286398,176,True
cvrp-3-rj-99,6397,qrp_sweep,3454.674,61.344237212790176,208,True
cvrp-3-rj-91,5924,qrp_sweep,3250.5513,37.64150961092673,194,True
cvrp-3-rj-100,5857,qrp_sweep,3279.739,37.74307410302572,192,True
cvrp-3-rj-116,5454,qrp_sweep,3075.2733,35.03034948394634,179,True
cvrp-3-rj-104,4941,qrp_sweep,2758.0295,73.73662751493976,162,True
cvrp-3-rj-111,6109,qrp_sweep,3417.4527,39.13455477193929,201,True
cvrp-3-rj-108,5365,qrp_sweep,3001.4187,34.16275888402015,175,True
cvrp-3-rj-114,6249,qrp_sweep,3505.2837,39.71024927916005,206,True
cvrp-3-rj-95,4821,qrp_sweep,2749.7272,30.71974368696101,162,True
cvrp-3-rj-118,6270,qrp_sweep,3392.231,40.138341785175726,203,True
cvrp-3-rj-115,6314,qrp_sweep,3514.1302,61.42078448086977,203,True
cvrp-3-rj-119,5610,qrp_sweep,3063.2906,35.769177484093234,182,True
cvrp-3-rj-103,6538,qrp_sweep,3554.2793,41.176623987965286,210,True
cvrp-3-rj-93,6263,qrp_sweep,3415.8815,40.493310648947954,205,True
cvrp-3-rj-101,4951,qrp_sweep,2826.5659,32.5535850150045,163,True
cvrp-3-rj-106,5887,qrp_sweep,3338.5993,37.07418632903136,195,True
cvrp-3-rj-94,5565,qrp_sweep,3081.9743,35.686671500094235,185,True
cvrp-4-rj-99,6306,kmeans_greedy,6145.1143,44.75256672198884,195,True
cvrp-4-rj-113,6319,kmeans_greedy,6236.3701,43.294386378955096,195,True
cvrp-4-rj-111,5885,kmeans_greedy,5989.2873,40.21386083797552,183,True
cvrp-4-rj-92,6002,kmeans_greedy,5910.6677,40.914409707067534,183,True
cvrp-4-rj-97,4919,kmeans_greedy,5046.2956,33.41428896901198,151,True
cvrp-4-rj-91,5969,kmeans_greedy,5863.1946,72.5410352179315,183,True
cvrp-4-rj-118,6195,kmeans_greedy,6182.46,42.38078301609494,192,True
cvrp-4-rj-119,5571,kmeans_greedy,5621.1653,37.861044929828495,169,True
cvrp-4-rj-102,5273,kmeans_greedy,5203.3148,35.723336735973135,161,True
cvrp-4-rj-108,5239,kmeans_greedy,5251.4953,35.69504002388567,160,True
cvrp-4-rj-94,5470,kmeans_greedy,5596.2816,54.3367978350725,169,True
cvrp-4-rj-96,5583,kmeans_greedy,5507.9261,38.21476621297188,171,True
cvrp-4-rj-95,4646,kmeans_greedy,4859.1203,31.47839812003076,142,True
cvrp-4-rj-93,6047,kmeans_greedy,5949.6171,41.099634010810405,185,True
cvrp-4-rj-110,4832,kmeans_greedy,4859.6822,32.97579122101888,148,True
cvrp-4-rj-115,6161,kmeans_greedy,6232.3749,51.03129442408681,189,True
cvrp-4-rj-114,6067,kmeans_greedy,5915.3628,41.34613828314468,185,True
cvrp-4-rj-90,5694,kmeans_greedy,5685.5826,38.755351529922336,174,True
cvrp-4-rj-109,5323,kmeans_greedy,5467.7645,36.41562838898972,164,True
cvrp-4-rj-107,5040,kmeans_greedy,5051.1079,34.965815912000835,155,True
cvrp-4-rj-106,5946,kmeans_greedy,5875.8993,40.384746466064826,184,True
cvrp-4-rj-105,6084,kmeans_greedy,5967.0387,41.44529593503103,186,True
cvrp-4-rj-116,5403,kmeans_greedy,5491.5174,36.81330684199929,167,True
cvrp-4-rj-104,4762,kmeans_greedy,4957.6025,32.51762468088418,146,True
cvrp-4-rj-117,6264,kmeans_greedy,6151.9822,43.00846876320429,193,True
cvrp-4-rj-100,5692,kmeans_greedy,5734.5185,38.71427891799249,174,True
cvrp-4-rj-98,6026,kmeans_greedy,5891.4798,41.68866141582839,186,True
cvrp-4-rj-101,4912,kmeans_greedy,5056.8235,33.410313074011356,150,True
cvrp-4-rj-103,6371,kmeans_greedy,6401.3241,44.5189287471585,195,True
cvrp-4-rj-112,5744,kmeans_greedy,5647.2975,39.14306052797474,178,True
cvrp-4-rj-99,6306,qrp_sweep,5605.4126,40.92231730394997,208,True
cvrp-4-rj-113,6319,qrp_sweep,5688.2479,40.142519993009046,204,True
cvrp-4-rj-111,5885,qrp_sweep,5547.7537,37.810367501107976,194,True
cvrp-4-rj-92,6002,qrp_sweep,5460.6663,40.34351569903083,196,True
cvrp-4-rj-97,4919,qrp_sweep,4671.7732,32.13348200987093,162,True
cvrp-4-rj-91,5969,qrp_sweep,5482.5247,38.337298210011795,194,True
cvrp-4-rj-118,6195,qrp_sweep,5619.7938,39.87155249202624,204,True
cvrp-4-rj-119,5571,qrp_sweep,5151.8679,36.64571269508451,182,True
cvrp-4-rj-102,5273,qrp_sweep,4762.1743,34.21819028095342,173,True
cvrp-4-rj-108,5239,qrp_sweep,4714.7438,33.69017962785438,171,True
cvrp-4-rj-94,5470,qrp_sweep,5191.6161,35.22522015310824,180,True
cvrp-4-rj-96,5583,qrp_sweep,5034.4442,35.737959349062294,182,True
cvrp-4-rj-95,4646,qrp_sweep,4424.929,30.994480166118592,152,True
cvrp-4-rj-93,6047,qrp_sweep,5462.0723,39.024168787989765,195,True
cvrp-4-rj-110,4832,qrp_sweep,4491.1292,31.633966771885753,161,True
cvrp-4-rj-115,6161,qrp_sweep,5659.2591,39.5927418700885,200,True
cvrp-4-rj-114,6067,qrp_sweep,5573.3055,39.882555986056104,194,True
cvrp-4-rj-90,5694,qrp_sweep,5175.2324,36.676923904102296,185,True
cvrp-4-rj-109,5323,qrp_sweep,5007.0927,34.81727147102356,176,True
cvrp-4-rj-107,5040,qrp_sweep,4705.8922,32.71243337308988,168,True
cvrp-4-rj-106,5946,qrp_sweep,5397.1838,38.22768293693662,195,True
cvrp-4-rj-105,6084,qrp_sweep,5453.6067,39.39322130801156,194,True
cvrp-4-rj-116,5403,qrp_sweep,5035.51,35.61656771716662,178,True
cvrp-4-rj-104,4762,qrp_sweep,4501.2202,30.710547269089147,157,True
cvrp-4-rj-117,6264,qrp_sweep,5613.5424,40.10354792396538,204,True
cvrp-4-rj-100,5692,qrp_sweep,5183.1456,36.51510640583001,183,True
cvrp-4-rj-98,6026,qrp_sweep,5356.2534,57.37386677809991,197,True
cvrp-4-rj-101,4912,qrp_sweep,4668.999,32.04552610497922,162,True
cvrp-4-rj-103,6371,qrp_sweep,5846.959,41.18784592184238,205,True
cvrp-4-rj-112,5744,qrp_sweep,5192.4258,36.945209813071415,190,True
cvrp-5-rj-101,3544,kmeans_greedy,4430.2044,23.893880164949223,110,True
cvrp-5-rj-103,4526,kmeans_greedy,5471.8992,31.420534699922428,139,True
cvrp-5-rj-118,4510,kmeans_greedy,5474.5808,30.100576706929132,139,True
cvrp-5-rj-94,3946,kmeans_greedy,4906.6062,26.350430011050776,121,True
cvrp-5-rj-113,4455,kmeans_greedy,5268.3235,29.848745618015528,137,True
cvrp-5-rj-92,4373,kmeans_greedy,5319.7655,29.396433338988572,136,True
cvrp-5-rj-105,4346,kmeans_greedy,5334.2323,28.854763239854947,133,True
cvrp-5-rj-111,4240,kmeans_greedy,5144.9445,28.55705801397562,131,True
cvrp-5-rj-102,3685,kmeans_greedy,4674.7694,24.603460345882922,115,True
cvrp-5-rj-115,4497,kmeans_greedy,5488.0581,30.555509576108307,140,True
cvrp-5-rj-90,4076,kmeans_greedy,4976.5371,27.52129969908856,127,True
cvrp-5-rj-104,3561,kmeans_greedy,4419.0952,23.930790225975215,109,True
cvrp-5-rj-114,4260,kmeans_greedy,5105.5248,28.828971744980663,132,True
cvrp-5-rj-96,4041,kmeans_greedy,5017.2055,27.353432544041425,125,True
cvrp-5-rj-100,4036,kmeans_greedy,4824.673,27.158012279774994,122,True
cvrp-5-rj-112,3991,kmeans_greedy,4927.2271,27.633908974938095,125,True
cvrp-5-rj-107,3695,kmeans_greedy,4461.3496,24.773632016032934,113,True
cvrp-5-rj-98,4261,kmeans_greedy,5196.0709,28.55713565996848,131,True
cvrp-5-rj-93,4192,kmeans_greedy,5088.7128,28.080612252932042,129,True
cvrp-5-rj-109,3895,kmeans_greedy,4838.4014,26.47894542501308,120,True
cvrp-5-rj-116,3863,kmeans_greedy,4779.973,26.022896602051333,120,True
cvrp-5-rj-108,3703,kmeans_greedy,4727.3805,24.991398205049336,115,True
cvrp-5-rj-99,4416,kmeans_greedy,5435.4176,29.983593174023554,137,True
cvrp-5-rj-110,3511,kmeans_greedy,4371.3267,23.346365408971906,108,True
cvrp-5-rj-117,4417,kmeans_greedy,5348.8086,30.76063524489291,139,True
cvrp-5-rj-106,4143,kmeans_greedy,5140.6518,28.886336298892274,129,True
cvrp-5-rj-91,4354,kmeans_greedy,5194.4105,29.68216016399674,132,True
cvrp-5-rj-95,3403,kmeans_greedy,4313.0479,22.52701541199349,105,True
cvrp-5-rj-97,3502,kmeans_greedy,4437.11,23.41388124693185,108,True
cvrp-5-rj-119,4055,kmeans_greedy,4882.936,27.406263342127204,125,True
cvrp-5-rj-101,3544,qrp_sweep,3865.0401,23.16525447112508,124,True
cvrp-5-rj-103,4526,qrp_sweep,4684.5834,67.39620683598332,149,True
cvrp-5-rj-118,4510,qrp_sweep,4764.1347,28.631761310156435,152,True
cvrp-5-rj-94,3946,qrp_sweep,4230.7896,25.27812542580068,134,True
cvrp-5-rj-113,4455,qrp_sweep,4672.7936,28.870915939100087,150,True
cvrp-5-rj-92,4373,qrp_sweep,4606.4738,28.055223698960617,149,True
cvrp-5-rj-105,4346,qrp_sweep,4586.9813,28.188827849226072,146,True
cvrp-5-rj-111,4240,qrp_sweep,4534.8998,28.681036272086203,145,True
cvrp-5-rj-102,3685,qrp_sweep,4066.9172,24.115994435036555,126,True
cvrp-5-rj-115,4497,qrp_sweep,4723.8784,28.529779294971377,153,True
cvrp-5-rj-90,4076,qrp_sweep,4358.4231,26.229184138821438,138,True
cvrp-5-rj-104,3561,qrp_sweep,3901.0187,22.812827934976667,120,True
cvrp-5-rj-114,4260,qrp_sweep,4556.3302,27.521774797001854,144,True
cvrp-5-rj-96,4041,qrp_sweep,4355.1438,26.19831166486256,138,True
cvrp-5-rj-100,4036,qrp_sweep,4250.4269,26.033578674076125,136,True
cvrp-5-rj-112,3991,qrp_sweep,4339.5271,25.497616447042674,136,True
cvrp-5-rj-107,3695,qrp_sweep,3998.6269,23.904568020952865,123,True
cvrp-5-rj-98,4261,qrp_sweep,4449.3047,55.62415706785396,141,True
cvrp-5-rj-93,4192,qrp_sweep,4446.836,27.111500850878656,141,True
cvrp-5-rj-109,3895,qrp_sweep,4165.5564,25.171114929951727,131,True
cvrp-5-rj-116,3863,qrp_sweep,4207.8152,25.13078575208783,133,True
cvrp-5-rj-108,3703,qrp_sweep,3998.5939,23.454698118846864,123,True
cvrp-5-rj-99,4416,qrp_sweep,4614.7282,28.40769028593786,146,True
cvrp-5-rj-110,3511,qrp_sweep,3873.5787,22.88266309699975,120,True
cvrp-5-rj-117,4417,qrp_sweep,4702.159,28.328766281018034,151,True
cvrp-5-rj-106,4143,qrp_sweep,4517.8127,27.227590876165777,143,True
cvrp-5-rj-91,4354,qrp_sweep,4570.9616,28.081038312986493,144,True
cvrp-5-rj-95,3403,qrp_sweep,3813.513,22.784440065035596,119,True
cvrp-5-rj-97,3502,qrp_sweep,3849.2949,22.747553098015487,119,True
cvrp-5-rj-119,4055,qrp_sweep,4262.1976,26.13785226107575,135,True
